week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,weeklyI,trueR,M
6,0.49700919818316386,0.28604912263996335,0.8246614345048744,21454.0,0.313197219,14.0,19.0,0.399021887875359,208.0
7,2.117667431063335,1.4964551598929554,2.7110068214204066,36327.0,0.625985778,54.0,69.0,1.9442652471592008,208.0
8,1.8752515586219674,1.4519584043573603,2.3753915368321983,41517.0,0.751580821,61.0,82.0,2.045662923043848,208.0
9,0.2617457275597539,0.12942234870782002,0.4226270189265151,33927.0,0.651825321,10.0,11.0,0.23465899465601955,208.0
10,1.1937280632948735,0.8433496724230425,1.5898451225481567,36022.0,0.616880494,44.0,57.0,0.9988617419541863,208.0
11,0.6134848168853947,0.38029974848762904,0.8929871264782835,26755.0,0.487578737,21.0,28.0,0.7643498773672868,208.0
1,NaN,NaN,NaN,0.0,0.0,5.0,5.0,10.106067409724847,244.0
2,10.209208564544651,6.823781573632136,15.19449807773577,83565.0,0.938721088,27.0,30.0,12.460155824254933,244.0
3,6.7029295624392935,5.262729233129192,8.379318135932534,105417.0,1.278053047,82.0,102.0,7.966437531734,244.0
4,0.6297354895753898,0.41225309336447763,0.9067140947269988,29683.0,0.373809616,20.0,26.0,0.6508435312516444,244.0
5,0.7071670903212285,0.45159068467347774,0.9517671805919393,36446.0,0.503745243,27.0,33.0,0.6965992028821391,244.0
6,0.5054908752320691,0.3021627492227246,0.7525586109047855,29545.0,0.474059222,17.0,19.0,0.399021887875359,244.0
7,1.757722537523207,1.3627379537026783,2.193247763638944,40201.0,0.681954843,52.0,69.0,1.9442652471592008,244.0
8,1.8419115005962579,1.495188770976608,2.2929699253482063,57401.0,1.085485927,64.0,82.0,2.045662923043848,244.0
9,0.24679844239866142,0.12630695602762662,0.4033737562205425,34137.0,0.657058386,10.0,11.0,0.23465899465601955,244.0
10,1.163341296862982,0.8457818063497767,1.5011692956395173,45036.0,0.787852296,44.0,57.0,0.9988617419541863,244.0
11,0.6509670531326855,0.40914528798053373,0.9620168637133792,33623.0,0.614427798,22.0,28.0,0.7643498773672868,244.0
1,NaN,NaN,NaN,0.0,0.0,5.0,5.0,10.106067409724847,238.0
2,9.859802003340988,6.654149483907391,13.946049792013623,90128.0,1.020796906,27.0,30.0,12.460155824254933,238.0
3,7.175207770225585,5.5137284224427345,8.747420775265764,129227.0,1.543888013,89.0,102.0,7.966437531734,238.0
4,0.6253267679447608,0.3873065869744203,0.9296413212251646,32362.0,0.421538106,21.0,26.0,0.6508435312516444,238.0
5,0.7154002409557086,0.5045650880459135,0.9795949262714208,43104.0,0.592074212,29.0,33.0,0.6965992028821391,238.0
6,0.47913798762529236,0.29179708658153813,0.7347870449531972,35042.0,0.542433569,17.0,19.0,0.399021887875359,238.0
7,2.03864594180046,1.6156190697701922,2.594352485739758,48790.0,0.859042811,64.0,69.0,1.9442652471592008,238.0
8,1.972694197980125,1.5472645639353575,2.4553266639887066,57529.0,1.04461767,78.0,82.0,2.045662923043848,238.0
9,0.20734150604733223,0.09092664098030659,0.3354017773730909,41938.0,0.782016715,10.0,11.0,0.23465899465601955,238.0
10,1.0677985332673154,0.8187020327004104,1.4016779625239746,54029.0,0.956467051,48.0,57.0,0.9988617419541863,238.0
11,0.6173825716103053,0.3980102184263036,0.8732088176164712,38997.0,0.703990092,25.0,28.0,0.7643498773672868,238.0
1,NaN,NaN,NaN,0.0,0.0,1.0,4.0,7.195001020290045,20.0
2,3.0428176733406502,0.8028711021822397,5.434172765119539,88.0,0.001630141,1.0,3.0,2.348769066132108,20.0
3,2.3904358486408372,0.6472496560141615,6.336509765104381,84.0,0.00093406,1.0,5.0,1.651719975901481,20.0
4,2.7588097317531894,0.540840863344258,6.598328753336914,215.0,0.034093198,2.0,22.0,4.509849949480869,20.0
5,1.1008966136246745,0.3666604978903566,2.5577639636370977,96.0,0.001095266,1.0,31.0,3.0843136762728793,20.0
6,6.525559901131194,4.240038885474907,9.460973766663473,1995.0,0.025558904,15.0,140.0,6.14100204063307,20.0
7,13.582365370427837,10.940826514326236,16.737994701316307,173601.0,2.971738451,141.0,1478.0,14.215052172143432,20.0
8,5.8096906387583935,5.215479420549867,6.4330792165231925,29955.0,0.543827111,327.0,2880.0,4.985620250244406,20.0
9,1.9371844764563633,1.7804537716835915,2.153011869597958,20148.0,0.397229462,290.0,2898.0,2.035478194837885,20.0
10,2.6093221121893695,2.4269521854073957,2.842742804412562,38819.0,0.688908907,649.0,6208.0,2.6187448239604474,20.0
11,0.35327628424037055,0.3153568621909447,0.4138958560343846,28281.0,0.487500083,130.0,1339.0,0.38477044019654283,20.0
1,NaN,NaN,NaN,0.0,0.0,3.0,4.0,7.195001020290045,15.0
2,1.999066449420244,0.24732982738415862,4.084048357587564,123.0,0.001968667,1.0,3.0,2.348769066132108,15.0
3,1.1021724188633988,0.06192206657699104,2.350975128941292,107.0,0.001143431,1.0,5.0,1.651719975901481,15.0
4,2.2628320014377965,0.7144803898827589,5.5617826480238675,129.0,0.001405149,2.0,22.0,4.509849949480869,15.0
5,4.566921082306746,2.609478832309358,7.273177794012067,406.0,0.004312268,7.0,31.0,3.0843136762728793,15.0
6,6.736675656920697,4.43022210707636,9.085816458636273,4424.0,0.059244767,34.0,140.0,6.14100204063307,15.0
7,13.157990686545848,12.387641468243695,13.935523882301352,72597.0,1.246784589,285.0,1478.0,14.215052172143432,15.0
8,5.2718079406305565,4.998117672620083,5.511354674974299,27675.0,0.51175955,583.0,2880.0,4.985620250244406,15.0
9,2.025558025948332,1.9079163587243069,2.1563872614257917,27435.0,0.539135694,583.0,2898.0,2.035478194837885,15.0
10,2.579595585536998,2.459634275708718,2.700906681009382,79884.0,1.436107747,1234.0,6208.0,2.6187448239604474,15.0
11,0.3796222957550927,0.34581966366664224,0.40856317211738535,46272.0,0.820862737,264.0,1339.0,0.38477044019654283,15.0
1,NaN,NaN,NaN,0.0,0.0,2.0,4.0,7.195001020290045,18.0
2,3.471540200659094,0.9838268507806464,8.187884367993465,124.0,0.002058105,2.0,3.0,2.348769066132108,18.0
3,0.5370459813010252,0.021357132083377944,1.1494464829001145,107.0,0.001132312,0.0,5.0,1.651719975901481,18.0
4,3.743469785951017,1.8718140334531403,6.038118968818537,443.0,0.004333604,5.0,22.0,4.509849949480869,18.0
5,4.428335620624258,2.7165520135346313,7.361407089692493,747.0,0.008112297,11.0,31.0,3.0843136762728793,18.0
6,6.183309745706244,4.571799184723264,7.552421585594414,2755.0,0.036408269,44.0,140.0,6.14100204063307,18.0
7,13.238726807443086,11.916187105624623,14.366445858162196,288431.0,5.013614237,419.0,1478.0,14.215052172143432,18.0
8,5.14628848874706,4.802787586805285,5.522141348480473,58732.0,1.093646994,852.0,2880.0,4.985620250244406,18.0
9,2.0466048914329757,1.9089152679832595,2.1677844728137394,36437.0,0.695844999,873.0,2898.0,2.035478194837885,18.0
10,2.5692540356369604,2.4622678900312893,2.6435277094708765,115397.0,2.039659923,1808.0,6208.0,2.6187448239604474,18.0
11,0.3793369810260212,0.35197966717112517,0.4086854225283886,42985.0,0.77257034,387.0,1339.0,0.38477044019654283,18.0
1,NaN,NaN,NaN,0.0,0.0,1.0,4.0,7.195001020290045,12.0
2,2.262254669894441,0.6517142789480501,4.626636220585896,52.0,0.001013098,1.0,3.0,2.348769066132108,12.0
3,1.9005420763714271,0.2845353317692036,6.261867234574069,72.0,0.00079955,1.0,5.0,1.651719975901481,12.0
4,6.685509387167191,3.9257667593843313,9.480918780758797,1536.0,0.016868882,10.0,22.0,4.509849949480869,12.0
5,4.643609045216114,2.882181083350398,6.945813921708179,493.0,0.005627294,20.0,31.0,3.0843136762728793,12.0
6,5.632305959303963,4.888862465658071,6.600680109223415,2538.0,0.034448392,65.0,140.0,6.14100204063307,12.0
7,12.09422188288574,11.310458625552814,13.030308681942845,141519.0,2.415862652,575.0,1478.0,14.215052172143432,12.0
8,4.967087277372823,4.812933103268943,5.077844655050321,68319.0,1.218744051,1130.0,2880.0,4.985620250244406,12.0
9,2.1167004770278246,2.0558668218466516,2.204379257515463,51830.0,1.007399064,1196.0,2898.0,2.035478194837885,12.0
10,2.6511899418708085,2.582723655861302,2.725470564746224,99191.0,1.753786914,2505.0,6208.0,2.6187448239604474,12.0
11,0.3827725316494636,0.35338529263148033,0.4122459884389087,38573.0,0.716290404,541.0,1339.0,0.38477044019654283,12.0
1,NaN,NaN,NaN,0.0,0.0,2.0,4.0,7.195001020290045,13.0
2,2.626777964194401,0.8315895586297666,6.044057774499823,150.0,0.00200679,2.0,3.0,2.348769066132108,13.0
3,1.8330735696742113,0.7385459323979914,3.5933537148682295,124.0,0.001237902,2.0,5.0,1.651719975901481,13.0
4,5.37984499740556,3.2633171520197646,9.001946972017496,913.0,0.009308411,11.0,22.0,4.509849949480869,13.0
5,3.7802211368041814,2.3200151244933496,5.787994307831485,675.0,0.007354729,19.0,31.0,3.0843136762728793,13.0
6,5.736401867553932,4.867679834973252,6.885622919203591,6139.0,0.084669531,75.0,140.0,6.14100204063307,13.0
7,13.450498211339609,12.690192080106664,14.816695846784924,293122.0,5.084119774,745.0,1478.0,14.215052172143432,13.0
8,5.122838514492623,4.8397949516946674,5.376296763331354,84919.0,1.549681373,1466.0,2880.0,4.985620250244406,13.0
9,1.9706512877797855,1.847020172693359,2.1445009731310005,59797.0,1.139993358,1453.0,2898.0,2.035478194837885,13.0
10,2.6060955605152563,2.512691421948682,2.67970967834405,130196.0,2.318446447,3122.0,6208.0,2.6187448239604474,13.0
11,0.3634047047695582,0.3443307079444524,0.3809285165897993,44286.0,0.78679713,637.0,1339.0,0.38477044019654283,13.0
1,NaN,NaN,NaN,0.0,0.0,1.0,4.0,7.195001020290045,12.0
2,5.618677622941554,2.4625119108583045,10.465272194242868,223.0,0.002373961,3.0,3.0,2.348769066132108,12.0
3,2.102618224697502,0.8086821172589694,4.654123158497837,177.0,0.00172893,2.0,5.0,1.651719975901481,12.0
4,6.035572349262279,4.178895660846082,9.055416660068348,1389.0,0.01521234,16.0,22.0,4.509849949480869,12.0
5,2.5788865378329513,1.9264364684920774,4.5290939021433045,420.0,0.004449989,17.0,31.0,3.0843136762728793,12.0
6,6.077233546890764,5.049002720474764,7.08143509298209,4639.0,0.063258521,89.0,140.0,6.14100204063307,12.0
7,14.157867587012968,13.683839473129211,14.768357456705637,324460.0,5.664958822,904.0,1478.0,14.215052172143432,12.0
8,5.014557233237496,4.812348248049221,5.2317836906422315,63437.0,1.13655137,1745.0,2880.0,4.985620250244406,12.0
9,1.98651588704815,1.9184237504254726,2.0628748822852936,82405.0,1.586426935,1743.0,2898.0,2.035478194837885,12.0
10,2.5880614561529414,2.5376517038299844,2.668888505636021,171477.0,3.038710378,3714.0,6208.0,2.6187448239604474,12.0
11,0.38772318876320316,0.3680675188915948,0.4106190704219585,103558.0,1.898204446,804.0,1339.0,0.38477044019654283,12.0
1,NaN,NaN,NaN,0.0,0.0,3.0,4.0,7.195001020290045,15.0
2,2.4621665765324687,0.5038634253351804,5.696992703076409,125.0,0.001977235,2.0,3.0,2.348769066132108,15.0
3,1.707108599921979,0.5794381973676062,2.993644313866278,110.0,0.001150448,2.0,5.0,1.651719975901481,15.0
4,6.07690501463291,3.887583594608442,9.300183502108322,791.0,0.00830406,15.0,22.0,4.509849949480869,15.0
5,3.7053201640842226,2.7611272519880554,4.893826151503943,855.0,0.009471792,23.0,31.0,3.0843136762728793,15.0
6,5.706034894259009,4.879156692240726,6.60959803505765,4385.0,0.059756357,94.0,140.0,6.14100204063307,15.0
7,14.722294362294845,14.019729417539057,15.55668466813646,721669.0,12.511451396,1023.0,1478.0,14.215052172143432,15.0
8,5.084267223584795,4.847136937094693,5.315634144401024,70700.0,1.327057355,1990.0,2880.0,4.985620250244406,15.0
9,1.9853887152581642,1.9357392142040324,2.0572499715529813,78302.0,1.475584123,2009.0,2898.0,2.035478194837885,15.0
10,2.61867793290032,2.5729437189378808,2.7135442341872356,154704.0,2.730491686,4371.0,6208.0,2.6187448239604474,15.0
11,0.37638050180910304,0.35518123360003345,0.4002558426718227,126211.0,2.265922757,922.0,1339.0,0.38477044019654283,15.0
1,NaN,NaN,NaN,0.0,0.0,4.0,4.0,7.195001020290045,15.0
2,2.1411264159943544,0.7976211395604923,4.283421528305115,93.0,0.001747859,2.0,3.0,2.348769066132108,15.0
3,2.123607040269431,0.7722702969770846,3.9164606466960548,199.0,0.001937311,4.0,5.0,1.651719975901481,15.0
4,5.7747732867102455,4.13866475887464,7.804393514759633,1711.0,0.018992243,20.0,22.0,4.509849949480869,15.0
5,2.8427805448290324,2.0844070790277294,3.5566029549002365,962.0,0.01078686,25.0,31.0,3.0843136762728793,15.0
6,5.837900135889218,4.987700169063577,6.727149009560353,6924.0,0.113762412,115.0,140.0,6.14100204063307,15.0
7,14.101209388674029,13.339777611388302,14.812153096255884,680702.0,11.676433761,1172.0,1478.0,14.215052172143432,15.0
8,5.165125459512082,5.023378842991087,5.3174855774756695,154298.0,2.822835554,2319.0,2880.0,4.985620250244406,15.0
9,1.9952951874910168,1.9507717138137255,2.0444336040726836,74887.0,1.423228411,2323.0,2898.0,2.035478194837885,15.0
10,2.6051946608420256,2.563711439279763,2.6555658852695663,270994.0,4.834192075,4949.0,6208.0,2.6187448239604474,15.0
11,0.3781247355558845,0.35127474855310065,0.40140901574042687,102234.0,1.834690393,1056.0,1339.0,0.38477044019654283,15.0
1,NaN,NaN,NaN,0.0,0.0,4.0,4.0,7.195001020290045,18.0
2,1.2931125574456865,0.34124736219651985,2.8184578782982475,158.0,0.002480329,1.0,3.0,2.348769066132108,18.0
3,2.8971840070619206,1.4439803266801083,4.49104568082913,219.0,0.002280201,4.0,5.0,1.651719975901481,18.0
4,5.122145610117975,3.3975850597048045,7.049575531841288,2072.0,0.023413528,20.0,22.0,4.509849949480869,18.0
5,3.043911086492119,2.117729099030226,3.715290998202875,1690.0,0.019920997,29.0,31.0,3.0843136762728793,18.0
6,5.753571779628735,5.186271541875027,6.2661360573554274,8656.0,0.143840781,123.0,140.0,6.14100204063307,18.0
7,14.558178409061112,13.815338806288146,15.403572198902038,834963.0,14.456937539,1334.0,1478.0,14.215052172143432,18.0
8,5.098561308529806,4.988614345116099,5.269506159042439,201578.0,3.688711421,2591.0,2880.0,4.985620250244406,18.0
9,2.0200683232355963,1.9285076524919338,2.11015104751429,243885.0,4.617299945,2629.0,2898.0,2.035478194837885,18.0
10,2.6052195657587367,2.5341781358305084,2.66618168278581,334024.0,5.943478748,5590.0,6208.0,2.6187448239604474,18.0
11,0.38910562752415045,0.3703238320913048,0.4013066930580689,168886.0,3.059097947,1220.0,1339.0,0.38477044019654283,18.0
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0,2.249835858787627,368.0
2,2.9979220417549297,0.3609802995518918,7.753651103669808,1792.0,0.035358637,1.0,10.0,11.186689566594513,368.0
3,3.962800216943898,1.1111173198003164,8.076304786871251,4236.0,0.052853342,3.0,40.0,9.194089054118614,368.0
4,3.613107694627829,1.480713679982725,6.578778051312756,7553.0,0.108420214,6.0,70.0,4.24468581223795,368.0
5,1.6992502224739838,0.5957144609057846,3.2001401539138326,7622.0,0.096001152,5.0,53.0,1.2570028014105217,368.0
6,3.7362280275044797,2.3098588410873147,5.662763300931852,25157.0,0.401904571,19.0,165.0,2.938296966200572,368.0
7,2.696501214532314,1.7561622977233626,3.773129950391207,31004.0,0.911692035,26.0,217.0,2.136390499828781,368.0
8,0.7487942631590438,0.3786183802549937,1.2155196686861962,23924.0,0.644213538,11.0,103.0,0.7912326619851796,368.0
9,0.37938627158827054,0.14667703823887693,0.7488122787983883,20746.0,0.395409214,5.0,47.0,0.3607254643773364,368.0
10,0.3830619940837405,0.13166164626093002,0.8450996904292518,17419.0,0.353658101,4.0,36.0,0.32901295240928463,368.0
11,1.8506543811220528,1.0237138089827607,2.8593820982865337,19722.0,0.431822893,16.0,193.0,2.326913301285244,368.0
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0,2.249835858787627,165.0
2,5.187634100361436,1.8911568332127224,10.650318216882253,2804.0,0.031869971,3.0,10.0,11.186689566594513,165.0
3,4.563956591749122,1.7941950013911898,8.08075832378387,4172.0,0.04513011,7.0,40.0,9.194089054118614,165.0
4,3.511842940635712,1.707073362831644,5.766215546539237,7759.0,0.10933902,13.0,70.0,4.24468581223795,165.0
5,1.3609743294073844,0.6423637148222746,2.424447170564835,5792.0,0.071938834,9.0,53.0,1.2570028014105217,165.0
6,3.107936390594809,2.142982560454652,4.232525213540937,16756.0,0.256567856,31.0,165.0,2.938296966200572,165.0
7,2.6588091286878326,1.9118020430448568,3.468918647857655,22446.0,0.321585078,46.0,217.0,2.136390499828781,165.0
8,0.8583844811918925,0.5469473401723841,1.2592346703548112,19463.0,0.318692021,23.0,103.0,0.7912326619851796,165.0
9,0.4440586896148153,0.24309348870878664,0.6859599825704153,18124.0,0.353458986,12.0,47.0,0.3607254643773364,165.0
10,0.25728737617084296,0.09859163168715185,0.47486920620541356,11335.0,0.219971524,5.0,36.0,0.32901295240928463,165.0
11,2.2305777260278297,1.5795272773273374,2.922893926748751,18572.0,0.379252374,39.0,193.0,2.326913301285244,165.0
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0,2.249835858787627,139.0
2,4.169714480160409,0.7513010474036889,9.762230119265007,1428.0,0.038464812,2.0,10.0,11.186689566594513,139.0
3,7.26670402682202,3.7080759555739258,13.131794944801161,11259.0,0.119611388,11.0,40.0,9.194089054118614,139.0
4,4.135664035254167,2.2990948502445496,6.494250755637305,10094.0,0.133475547,20.0,70.0,4.24468581223795,139.0
5,1.4582876522088877,0.8219524180316132,2.269776292237655,7885.0,0.098317792,15.0,53.0,1.2570028014105217,139.0
6,3.03764475020135,2.241266326714002,3.8619499304525444,19163.0,0.293948861,46.0,165.0,2.938296966200572,139.0
7,2.6038275976263545,2.025320679894562,3.23269605620641,30420.0,0.434911596,69.0,217.0,2.136390499828781,139.0
8,0.7028300821492223,0.47045708912873274,1.0660837481573473,25019.0,0.403026553,29.0,103.0,0.7912326619851796,139.0
9,0.4003217627874242,0.22402384499533684,0.6064920291401474,19651.0,0.392231971,16.0,47.0,0.3607254643773364,139.0
10,0.22369615700774237,0.10639011540102074,0.41245813659502906,13686.0,0.262797803,6.0,36.0,0.32901295240928463,139.0
11,2.8886869096327046,2.3227123690173235,3.5338833480421137,31700.0,0.648676203,71.0,193.0,2.326913301285244,139.0
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0,2.249835858787627,137.0
2,6.589473962634129,2.297302898402534,14.290773283752952,4359.0,0.062727526,4.0,10.0,11.186689566594513,137.0
3,8.45632268725272,5.101833038319776,12.40385011752401,27916.0,0.316962903,20.0,40.0,9.194089054118614,137.0
4,3.3035787380048514,2.097950928332495,4.946166539191452,12997.0,0.166456754,27.0,70.0,4.24468581223795,137.0
5,1.3375585888141448,0.8667611714616035,2.026424815606417,10315.0,0.145177032,21.0,53.0,1.2570028014105217,137.0
6,2.989243444318275,2.318598096123125,3.7027344219259475,26359.0,0.389768662,66.0,165.0,2.938296966200572,137.0
7,2.0022076397686153,1.615089758009239,2.473824500318579,31257.0,0.455119889,74.0,217.0,2.136390499828781,137.0
8,0.6588915849489518,0.4500365757013616,0.9140847274002033,30274.0,0.496241586,33.0,103.0,0.7912326619851796,137.0
9,0.3384176623610695,0.20836658148666515,0.5441016985173218,22901.0,0.430203438,16.0,47.0,0.3607254643773364,137.0
10,0.4675314753437623,0.30738566586413807,0.7009985785422095,19639.0,0.410852052,17.0,36.0,0.32901295240928463,137.0
11,2.689048258012294,2.073027052295309,3.2192883950084314,41263.0,0.835756397,83.0,193.0,2.326913301285244,137.0
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0,2.249835858787627,136.0
2,9.969075730034435,4.874121490425396,17.601863128051235,33302.0,0.361308341,9.0,10.0,11.186689566594513,136.0
3,4.331506050308908,2.3954482969948288,6.962548609881417,7201.0,0.094915542,15.0,40.0,9.194089054118614,136.0
4,4.425814585642466,3.11460834866326,5.95507185199669,21330.0,0.266772466,40.0,70.0,4.24468581223795,136.0
5,1.3003936212032157,0.8805368768358038,1.9009055970699125,13190.0,0.179698719,24.0,53.0,1.2570028014105217,136.0
6,2.921212331793024,2.355828200582857,3.5031868730217024,39104.0,0.563416318,81.0,165.0,2.938296966200572,136.0
7,2.319668386851315,1.827573512331223,2.7796133458328716,44997.0,0.687937397,108.0,217.0,2.136390499828781,136.0
8,0.8543301510761544,0.6716500836431768,1.0709724405666339,40153.0,0.654592328,57.0,103.0,0.7912326619851796,136.0
9,0.3661988341534235,0.24804116394785042,0.5169107201152243,31229.0,0.592128214,25.0,47.0,0.3607254643773364,136.0
